start_time_s,sampen,rev_rate,std,iqr,drowsy_flag
1095.0,0.03237204053056024,6.866666666666666,0.10949880185507675,0.007761754910461605,0
1100.0,0.032843950521914064,6.633333333333334,0.10949142728261875,0.004891934106126427,0
1105.0,0.03481188208484824,7.0,0.09033370103658345,0.011790763048338702,0
1110.0,0.029369125854938342,6.733333333333333,0.07600189995210185,0.005705932984710671,1
1115.0,0.04695128248793836,6.866666666666666,0.08687183734040495,0.016202433471335098,0
1120.0,0.029440299353712198,6.866666666666666,0.07280465879753507,0.006128537250333466,1
1125.0,0.030359929410461953,7.1,0.07283844061367274,0.006701324513414875,0
1130.0,0.030386753607773986,7.5,0.07286639620988648,0.007248204026836902,0
1135.0,0.025054449472711158,6.733333333333333,0.05251633704000481,0.004839067434659228,1
1140.0,0.016179925453283363,6.466666666666667,0.05138049318111801,0.005022296303650364,1
1145.0,0.0038011335499434154,5.833333333333333,0.07111122082168013,0.00515912426635623,1
1150.0,0.010158671906076163,6.0,0.07131575598832493,0.006532365630846471,1
1155.0,0.011285216044757325,5.466666666666667,0.07135080550911917,0.008296676620375365,1
1160.0,0.012686926483494313,5.633333333333334,0.07137016816937336,0.009717001928947866,1
1165.0,0.014566915118050465,5.933333333333334,0.07138441109630643,0.01021117193158716,1
1170.0,0.014083524998928856,6.066666666666666,0.07139284549432348,0.009913244051858783,1
1175.0,0.01256187944359083,6.4,0.06690655467474427,0.009638603078201413,1
1180.0,0.01862042741539789,6.2,0.07069439197663667,0.009667889564298093,1
1185.0,0.017353750616455298,6.2,0.07067543834700007,0.008104880922473967,1
1190.0,0.016025951817288945,6.133333333333334,0.07066746473184811,0.0063067200244404376,1
1195.0,0.0261042778561301,6.766666666666667,0.09668048751484602,0.006103062245529145,1
1200.0,0.028035891459192053,6.966666666666667,0.09664555255375161,0.007225378911243752,1
1205.0,0.032144469246711924,7.066666666666666,0.07334775017956047,0.008435329917119816,0
1210.0,0.031553522686432696,7.033333333333333,0.06984685856969666,0.009571843547746539,0
1215.0,0.03759791398511561,7.466666666666667,0.06992462930639881,0.013576912111602724,0
1220.0,0.043629452644827836,7.733333333333333,0.06992979881941679,0.01565564703196287,0
1225.0,0.3014366188986824,7.4,0.008173429156789607,0.01444857835303992,0
1230.0,0.024825741141066254,7.4,0.07283894501199975,0.01392701140139252,1
1235.0,0.026243230556525055,7.8,0.07292365984785595,0.012403953354805708,0
1240.0,0.019115367666964304,7.6,0.0726895877131328,0.011115765781141818,0
1245.0,0.016928452172994303,7.233333333333333,0.09662390821404748,0.010672495467588305,1
1250.0,0.016950226466634598,7.2,0.09658996090898614,0.008611051365733147,1
1255.0,0.02473408390029489,7.0,0.11206209781929628,0.009515106794424355,1
1260.0,0.02295691705763193,6.8,0.07977016992191384,0.006020177621394396,1
1265.0,0.021943857912419193,6.033333333333333,0.07979170429097643,0.004853509075473994,1
1270.0,0.03155439150351528,6.366666666666666,0.0915122181573239,0.011250777359236961,0
1275.0,0.028013775444842518,6.433333333333334,0.07523439778502496,0.0069023664109408855,1
1280.0,0.02455243267386325,5.933333333333334,0.07536215677372714,0.007398921821732074,1
1285.0,0.01533892608720562,5.966666666666667,0.05395008825651452,0.004582628112984821,1
1290.0,0.016193531415151452,5.766666666666667,0.05393522029846556,0.006108765082899481,1
1295.0,0.016259109094360902,6.066666666666666,0.06003991504861379,0.007542251376435161,1
1300.0,0.02040611551193324,6.133333333333334,0.055580279520606,0.007067062659189105,1
1305.0,0.01407377169511441,6.4,0.05561673522383493,0.00566197611624375,1
1310.0,0.012806465834291033,6.533333333333333,0.055600870683853366,0.004196258523734286,1
1315.0,0.026064629550542336,6.433333333333334,0.07578186916961134,0.006152522168122232,1
1320.0,0.026497370491861707,7.0,0.0756809525376765,0.007101576891727745,1
1325.0,0.022550868432506994,6.766666666666667,0.07170849568632491,0.00658201434998773,1
1330.0,0.015704676691031944,6.266666666666667,0.05578729840817522,0.0042626184585969895,1
1335.0,0.018406929917096717,5.733333333333333,0.055811483987898466,0.006924078043084592,1
1340.0,0.0238627048883924,6.266666666666667,0.0794542725197815,0.009019368793815374,1
1345.0,0.022500620306642048,6.8,0.06046616217313545,0.008368288923520595,1
1350.0,0.021433453713961347,6.233333333333333,0.060604640378638774,0.008826619479805231,1
1355.0,0.02176407750717156,6.7,0.08023451426514246,0.008933139324653894,1
1360.0,0.022463534023324093,6.7,0.08011991412276162,0.0075297883013263345,1
1365.0,0.02180157047325005,7.366666666666666,0.11258935319077565,0.009276591648813337,1
1370.0,0.022116439638611513,7.233333333333333,0.1186534571339179,0.010112039395608008,1
1375.0,0.020788772953670546,7.133333333333334,0.11852745341471892,0.007694806903600693,1
1380.0,0.019878265653209024,7.333333333333333,0.11851355561607609,0.004600306274369359,1
1385.0,0.012994885509762558,7.166666666666667,0.09933917365298822,0.0027559331065276633,1
1390.0,0.012990631348747117,7.233333333333333,0.09929198575751885,0.0030392652843147516,1
1395.0,0.017026239573432404,6.8,0.09790072351595665,0.0026691657403716817,1
1400.0,0.021816732202135827,6.466666666666667,0.09844851292828662,0.0026542812411207706,1
1405.0,0.04023209469394466,6.4,0.1231106502829023,0.003153454512357712,0
1410.0,0.049356310496691036,6.8,0.14025762654481488,0.005190726718865335,0
1415.0,0.05000426260482083,7.2,0.14030778035073493,0.005865916959010065,0
1420.0,0.04991387423908109,7.533333333333333,0.14030353450314118,0.005865916959010065,0
1425.0,0.032645405401082433,7.8,0.12318386499135985,0.0038046767003834248,0
1430.0,0.032452079461367335,8.166666666666666,0.11400505701476364,0.0029419027850963175,0
1435.0,0.029953672173782152,8.366666666666667,0.10689679274003691,0.002759276219876483,0
1440.0,0.027218662781988697,8.7,0.11621352110635035,0.0025465073995292187,0
1445.0,0.02734064284382851,8.333333333333334,0.11617171740809694,0.00242066103965044,0
1450.0,0.02734064284382851,8.033333333333333,0.11616582870382361,0.00242066103965044,0
1455.0,0.030108231275888478,8.1,0.13261590286461397,0.005798616213724017,0
1460.0,0.035426204668702214,7.8,0.1153443637799829,0.0069746695589856245,0
1465.0,0.02503359177086246,6.9,0.09670505204562688,0.005198024715355132,1
1470.0,0.020337265127121286,6.033333333333333,0.0680684365772272,0.004504508338868618,1
1475.0,0.020322422803883286,5.666666666666667,0.06812660849313322,0.006598147039767355,1
1480.0,0.02058984220925728,5.533333333333333,0.06815413406084768,0.007715073996223509,1
1485.0,0.18345203609165203,4.9,0.00641496584723979,0.007302325218915939,0
1490.0,0.21579114554168247,4.5,0.004006341261281054,0.00644936686148867,0
1495.0,0.0053017616042330355,4.7,0.06631532321787767,0.0063126654131338,1
1500.0,0.012356296687134746,5.366666666666666,0.06636346854187063,0.0057009890442714095,1
1505.0,0.012161413452062559,5.533333333333333,0.06634140916739095,0.0044249805505387485,1
1510.0,0.01190828571459563,5.333333333333333,0.06628727661903458,0.0028434550476958975,1
1515.0,0.012008907840679406,5.666666666666667,0.06626070806816663,0.0029040897206868976,1
1520.0,0.02026897665583624,6.0,0.09288039849713442,0.003599618648877367,1
1525.0,0.011465977243380008,6.466666666666667,0.06873546690109728,0.0022038914321456105,1
1530.0,0.007539787714549898,5.6,0.06866802149267466,0.002318772516446188,1
1535.0,0.007543088411931689,5.033333333333333,0.06864077831082212,0.0022313270601443946,1
1540.0,0.007535313076419645,5.4,0.06866795724860048,0.003043710021302104,1
1545.0,0.007535262333944774,5.433333333333334,0.06868777921476184,0.002884676301619038,1
1550.0,0.0034482792789159327,5.2,0.06436309546053068,0.002935558062745258,1
1555.0,0.01632393576373198,5.1,0.07397346722585314,0.003749053255887702,1
1560.0,0.01797862398305294,5.6,0.07401085215887103,0.004595624923240393,1
1565.0,0.01834689954174034,5.733333333333333,0.07406501741911754,0.005672381957992911,1
1570.0,0.018358104151612795,5.4,0.07409315930306144,0.006302807538304478,1
1575.0,0.018497545814569763,5.366666666666666,0.0740793326512755,0.006811364379245788,1
1580.0,0.025796137492859895,5.566666666666666,0.03811541240356964,0.006544670031871647,1
1585.0,0.008430185775379392,5.433333333333334,0.07032495988285184,0.006393898802343756,1
1590.0,0.007412150310728634,5.633333333333334,0.07024185191573179,0.004868873627856374,1
1595.0,0.007415008705268721,6.266666666666667,0.07020071877550849,0.0036903419240843505,1
1600.0,0.007417919510937052,7.5,0.07017033234461369,0.0015874111704761162,0
1605.0,0.00741872289402713,7.4,0.07015728950733109,0.0008876711503944534,1
1610.0,0.007417869305271174,7.466666666666667,0.07016771919538131,0.0003335328974571894,0
1615.0,0.0247545928991053,7.166666666666667,0.0006023706583354948,0.00024967735498648835,1
1620.0,0.014949913725852193,6.833333333333333,0.06645661890075848,0.0001747285432429635,1
1625.0,0.014872022648815188,7.9,0.06647101635720745,0.00015824127967789536,0
1630.0,0.014878640355181097,7.166666666666667,0.06647693518083447,0.0003570674089132808,1
1635.0,0.014663590511039661,7.0,0.06647969908519251,0.0005711890626116656,1
1640.0,0.00922416919733601,7.266666666666667,0.0925636620821298,0.001593031709489878,1
1645.0,0.014425499265870138,7.866666666666666,0.0927941637691124,0.0026044767873827364,0
1650.0,0.008016984912466657,7.8,0.06833013303312677,0.0020521050464594737,0
1655.0,0.007924786191721597,6.066666666666666,0.10001425329362312,0.0028253685450181365,1
1660.0,0.01739959896895492,6.3,0.11997380800823665,0.003915165376383811,1
1665.0,0.027143640209496965,6.8,0.12230688664393849,0.004558922577416524,1
1670.0,0.027819757576903286,6.866666666666666,0.12238720830551797,0.005205988010857254,1
1675.0,0.03568217740973571,6.6,0.13641724145015624,0.006640593695919961,0
1680.0,0.03573737787441656,7.0,0.1364216337481525,0.007099068723618984,0
1685.0,0.03033877759908842,7.3,0.11093339295656021,0.006168343767058104,0
1690.0,0.026180275199044253,6.766666666666667,0.07844177684787791,0.004437416617292911,1
1695.0,0.015026212245105457,6.333333333333333,0.07608630069186997,0.004038639308419079,1
1700.0,0.021808959780692274,5.9,0.07726176952753633,0.0043688248842954636,1
1705.0,0.012789394839925767,5.933333333333334,0.05983719627188441,0.004209994920529425,1
1710.0,0.022371320766031724,5.8,0.07772777930375084,0.004905316105578094,1
1715.0,0.022473044587016273,6.1,0.07773245222668249,0.0049594949232414365,1
1720.0,0.022356415274049128,5.9,0.07768495256516117,0.004221577546559274,1
